tile_id,if1_center_hz,bw_hz,rf_center_hz,lo1_hz,lo1_mode,lo1_vco_div,lo1_drive_dbm,lo1_pad_db,lo1_side,lo2_hz,lo2_mode,lo2_vco_div,lo2_drive_dbm,lo2_pad_db,lo2_side,spur_margin_db,margin,brittleness_db_per_step,lock_time_ms_tile,if2_center_hz,if2_bw_hz,if2_model_type,rf_bpf_id,desired_stage1_tuple,desired_stage2_tuple,notes
273,1500000000.0,400000000.0,29600000000.0,5950000000.0,fracN,1,1.0,0.0,low,22150000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
274,1500000000.0,400000000.0,29700000000.0,5950000000.0,fracN,1,1.0,0.0,low,22250000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
275,1500000000.0,400000000.0,29800000000.0,5950000000.0,fracN,1,1.0,0.0,low,22350000000.0,fracN,1,14.0,0.0,low,13.699999988079071,13.699999988079071,13.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
276,1500000000.0,400000000.0,29900000000.0,5950000000.0,fracN,1,1.0,0.0,low,22450000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
277,1500000000.0,400000000.0,30000000000.0,5950000000.0,fracN,1,1.0,0.0,low,22550000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
278,1500000000.0,400000000.0,30100000000.0,5950000000.0,fracN,1,1.0,0.0,low,22650000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
279,1500000000.0,400000000.0,30200000000.0,5950000000.0,fracN,1,1.0,0.0,low,22750000000.0,fracN,1,14.0,0.0,low,0.7996600270271301,0.7996600270271301,0.0013200044631958008,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
280,1500000000.0,400000000.0,30300000000.0,5950000000.0,fracN,1,1.0,0.0,low,22850000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
281,1500000000.0,400000000.0,30400000000.0,5950000000.0,fracN,1,1.0,0.0,low,22950000000.0,fracN,1,14.0,0.0,low,0.800000011920929,0.800000011920929,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
282,1500000000.0,400000000.0,30500000000.0,5950000000.0,fracN,1,1.0,0.0,low,23050000000.0,fracN,1,14.0,0.0,low,0.8996533155441284,0.8996533155441284,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
283,1500000000.0,400000000.0,30600000000.0,5950000000.0,fracN,1,1.0,0.0,low,23150000000.0,fracN,1,14.0,0.0,low,1.1993021965026855,1.1993021965026855,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
284,1500000000.0,400000000.0,30700000000.0,5950000000.0,fracN,1,1.0,0.0,low,23250000000.0,fracN,1,14.0,0.0,low,1.5989466905593872,1.5989466905593872,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
285,1500000000.0,400000000.0,30800000000.0,5950000000.0,fracN,1,1.0,0.0,low,23350000000.0,fracN,1,14.0,0.0,low,4.392933368682861,4.392933368682861,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
286,1500000000.0,400000000.0,30900000000.0,5950000000.0,fracN,1,1.0,0.0,low,23450000000.0,fracN,1,14.0,0.0,low,10.587911605834961,10.587911605834961,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
287,1500000000.0,400000000.0,31000000000.0,5950000000.0,fracN,1,1.0,0.0,low,23550000000.0,fracN,1,14.0,0.0,low,0.005447519713186466,0.005447519713186466,0.034000396728515625,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
288,1550000000.0,400000000.0,27500000000.0,5900000000.0,fracN,1,1.0,0.0,low,20050000000.0,fracN,1,14.0,0.0,low,4.699999988079071,4.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
289,1550000000.0,400000000.0,27600000000.0,5900000000.0,fracN,1,1.0,0.0,low,20150000000.0,fracN,1,14.0,0.0,low,4.750340580940247,4.750340580940247,0.003000020980834961,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
290,1550000000.0,400000000.0,27700000000.0,5900000000.0,fracN,1,1.0,0.0,low,20250000000.0,fracN,1,14.0,0.0,low,4.800000011920929,4.800000011920929,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
291,1550000000.0,400000000.0,27800000000.0,5900000000.0,fracN,1,1.0,0.0,low,20350000000.0,fracN,1,14.0,0.0,low,4.949652791023254,4.949652791023254,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
292,1550000000.0,400000000.0,27900000000.0,5900000000.0,fracN,1,1.0,0.0,low,20450000000.0,fracN,1,14.0,0.0,low,5.448948383331299,5.448948383331299,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
293,1550000000.0,400000000.0,28000000000.0,5900000000.0,fracN,1,1.0,0.0,low,20550000000.0,fracN,1,14.0,0.0,low,9.790091037750244,9.790091037750244,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
294,1550000000.0,400000000.0,28100000000.0,5900000000.0,fracN,1,1.0,0.0,low,20650000000.0,fracN,1,14.0,0.0,low,19.0,19.0,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
295,1550000000.0,400000000.0,28200000000.0,5900000000.0,fracN,1,1.0,0.0,low,20750000000.0,fracN,1,14.0,0.0,low,16.210935592651367,16.210935592651367,0.07570457458496094,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
296,1550000000.0,400000000.0,28300000000.0,5900000000.0,fracN,1,1.0,0.0,low,20850000000.0,fracN,1,14.0,0.0,low,8.411911010742188,8.411911010742188,0.07489299774169922,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
297,1550000000.0,400000000.0,28400000000.0,5900000000.0,fracN,1,1.0,0.0,low,20950000000.0,fracN,1,14.0,0.0,low,2.606299877166748,2.606299877166748,0.024999618530273438,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
298,1550000000.0,400000000.0,28500000000.0,5900000000.0,fracN,1,1.0,0.0,low,21050000000.0,fracN,1,14.0,0.0,low,1.3006044626235962,1.3006044626235962,0.003999948501586914,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
299,1550000000.0,400000000.0,28600000000.0,5900000000.0,fracN,1,1.0,0.0,low,21150000000.0,fracN,1,14.0,0.0,low,1.0003044605255127,1.0003044605255127,0.001999974250793457,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
300,1550000000.0,400000000.0,28700000000.0,5900000000.0,fracN,1,1.0,0.0,low,21250000000.0,fracN,1,14.0,0.0,low,0.8003066778182983,0.8003066778182983,0.00030666589736938477,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
301,1550000000.0,400000000.0,28800000000.0,5900000000.0,fracN,1,1.0,0.0,low,21350000000.0,fracN,1,14.0,0.0,low,0.800000011920929,0.800000011920929,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
302,1550000000.0,400000000.0,28900000000.0,5900000000.0,fracN,1,1.0,0.0,low,21450000000.0,fracN,1,14.0,0.0,low,0.800000011920929,0.800000011920929,0.0016888976097106934,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
303,1550000000.0,400000000.0,29000000000.0,5900000000.0,fracN,1,1.0,0.0,low,21550000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
304,1550000000.0,400000000.0,29100000000.0,5900000000.0,fracN,1,1.0,0.0,low,21650000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
305,1550000000.0,400000000.0,29200000000.0,5900000000.0,fracN,1,1.0,0.0,low,21750000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
306,1550000000.0,400000000.0,29300000000.0,5900000000.0,fracN,1,1.0,0.0,low,21850000000.0,fracN,1,14.0,0.0,low,0.5006399750709534,0.5006399750709534,0.0006399750709533691,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
307,1550000000.0,400000000.0,29400000000.0,5900000000.0,fracN,1,1.0,0.0,low,21950000000.0,fracN,1,14.0,0.0,low,0.5,0.5,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
308,1550000000.0,400000000.0,29500000000.0,5900000000.0,fracN,1,1.0,0.0,low,22050000000.0,fracN,1,14.0,0.0,low,0.6955781637969665,0.6955781637969665,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
309,1550000000.0,400000000.0,29600000000.0,5900000000.0,fracN,1,1.0,0.0,low,22150000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
310,1550000000.0,400000000.0,29700000000.0,5900000000.0,fracN,1,1.0,0.0,low,22250000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
311,1550000000.0,400000000.0,29800000000.0,5900000000.0,fracN,1,1.0,0.0,low,22350000000.0,fracN,1,14.0,0.0,low,19.0,19.0,18.30000001192093,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
312,1550000000.0,400000000.0,29900000000.0,5900000000.0,fracN,1,1.0,0.0,low,22450000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
313,1550000000.0,400000000.0,30000000000.0,5900000000.0,fracN,1,1.0,0.0,low,22550000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
314,1550000000.0,400000000.0,30100000000.0,5900000000.0,fracN,1,1.0,0.0,low,22650000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
315,1550000000.0,400000000.0,30200000000.0,5900000000.0,fracN,1,1.0,0.0,low,22750000000.0,fracN,1,14.0,0.0,low,0.7996600270271301,0.7996600270271301,0.0013200044631958008,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
316,1550000000.0,400000000.0,30300000000.0,5900000000.0,fracN,1,1.0,0.0,low,22850000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
317,1550000000.0,400000000.0,30400000000.0,5900000000.0,fracN,1,1.0,0.0,low,22950000000.0,fracN,1,14.0,0.0,low,0.800000011920929,0.800000011920929,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
318,1550000000.0,400000000.0,30500000000.0,5900000000.0,fracN,1,1.0,0.0,low,23050000000.0,fracN,1,14.0,0.0,low,0.8996533155441284,0.8996533155441284,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
319,1550000000.0,400000000.0,30600000000.0,5900000000.0,fracN,1,1.0,0.0,low,23150000000.0,fracN,1,14.0,0.0,low,1.1993021965026855,1.1993021965026855,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
320,1550000000.0,400000000.0,30700000000.0,5900000000.0,fracN,1,1.0,0.0,low,23250000000.0,fracN,1,14.0,0.0,low,1.5989466905593872,1.5989466905593872,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
321,1550000000.0,400000000.0,30800000000.0,5900000000.0,fracN,1,1.0,0.0,low,23350000000.0,fracN,1,14.0,0.0,low,4.392933368682861,4.392933368682861,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
322,1550000000.0,400000000.0,30900000000.0,5900000000.0,fracN,1,1.0,0.0,low,23450000000.0,fracN,1,14.0,0.0,low,10.587911605834961,10.587911605834961,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
323,1550000000.0,400000000.0,31000000000.0,5900000000.0,fracN,1,1.0,0.0,low,23550000000.0,fracN,1,14.0,0.0,low,0.005447519713186466,0.005447519713186466,0.034000396728515625,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
324,1600000000.0,400000000.0,27500000000.0,5850000000.0,fracN,1,1.0,0.0,low,20050000000.0,fracN,1,14.0,0.0,low,4.699999988079071,4.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
325,1600000000.0,400000000.0,27600000000.0,5850000000.0,fracN,1,1.0,0.0,low,20150000000.0,fracN,1,14.0,0.0,low,4.750340580940247,4.750340580940247,0.003000020980834961,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
326,1600000000.0,400000000.0,27700000000.0,5850000000.0,fracN,1,1.0,0.0,low,20250000000.0,fracN,1,14.0,0.0,low,4.800000011920929,4.800000011920929,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
327,1600000000.0,400000000.0,27800000000.0,5850000000.0,fracN,1,1.0,0.0,low,20350000000.0,fracN,1,14.0,0.0,low,4.949652791023254,4.949652791023254,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
328,1600000000.0,400000000.0,27900000000.0,5850000000.0,fracN,1,1.0,0.0,low,20450000000.0,fracN,1,14.0,0.0,low,5.448948383331299,5.448948383331299,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
329,1600000000.0,400000000.0,28000000000.0,5850000000.0,fracN,1,1.0,0.0,low,20550000000.0,fracN,1,14.0,0.0,low,9.790091037750244,9.790091037750244,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
330,1600000000.0,400000000.0,28100000000.0,5850000000.0,fracN,1,1.0,0.0,low,20650000000.0,fracN,1,14.0,0.0,low,19.0,19.0,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
331,1600000000.0,400000000.0,28200000000.0,5850000000.0,fracN,1,1.0,0.0,low,20750000000.0,fracN,1,14.0,0.0,low,16.210935592651367,16.210935592651367,0.07570457458496094,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
332,1600000000.0,400000000.0,28300000000.0,5850000000.0,fracN,1,1.0,0.0,low,20850000000.0,fracN,1,14.0,0.0,low,8.411911010742188,8.411911010742188,0.07489299774169922,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
333,1600000000.0,400000000.0,28400000000.0,5850000000.0,fracN,1,1.0,0.0,low,20950000000.0,fracN,1,14.0,0.0,low,2.606299877166748,2.606299877166748,0.024999618530273438,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
334,1600000000.0,400000000.0,28500000000.0,5850000000.0,fracN,1,1.0,0.0,low,21050000000.0,fracN,1,14.0,0.0,low,1.3006044626235962,1.3006044626235962,0.003999948501586914,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
335,1600000000.0,400000000.0,28600000000.0,5850000000.0,fracN,1,1.0,0.0,low,21150000000.0,fracN,1,14.0,0.0,low,1.0003044605255127,1.0003044605255127,0.001999974250793457,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
336,1600000000.0,400000000.0,28700000000.0,5850000000.0,fracN,1,1.0,0.0,low,21250000000.0,fracN,1,14.0,0.0,low,0.8003066778182983,0.8003066778182983,0.00030666589736938477,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
337,1600000000.0,400000000.0,28800000000.0,5850000000.0,fracN,1,1.0,0.0,low,21350000000.0,fracN,1,14.0,0.0,low,0.800000011920929,0.800000011920929,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
338,1600000000.0,400000000.0,28900000000.0,5850000000.0,fracN,1,1.0,0.0,low,21450000000.0,fracN,1,14.0,0.0,low,0.800000011920929,0.800000011920929,0.0016888976097106934,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
339,1600000000.0,400000000.0,29000000000.0,5850000000.0,fracN,1,1.0,0.0,low,21550000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
340,1600000000.0,400000000.0,29100000000.0,5850000000.0,fracN,1,1.0,0.0,low,21650000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
341,1600000000.0,400000000.0,29200000000.0,5850000000.0,fracN,1,1.0,0.0,low,21750000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
342,1600000000.0,400000000.0,29300000000.0,5850000000.0,fracN,1,1.0,0.0,low,21850000000.0,fracN,1,14.0,0.0,low,0.5006399750709534,0.5006399750709534,0.0006399750709533691,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
343,1600000000.0,400000000.0,29400000000.0,5850000000.0,fracN,1,1.0,0.0,low,21950000000.0,fracN,1,14.0,0.0,low,0.5,0.5,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
344,1600000000.0,400000000.0,29500000000.0,5850000000.0,fracN,1,1.0,0.0,low,22050000000.0,fracN,1,14.0,0.0,low,0.6993511319160461,0.6993511319160461,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
345,1600000000.0,400000000.0,29600000000.0,5850000000.0,fracN,1,1.0,0.0,low,22150000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
346,1600000000.0,400000000.0,29700000000.0,5850000000.0,fracN,1,1.0,0.0,low,22250000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
347,1600000000.0,400000000.0,29800000000.0,5850000000.0,fracN,1,1.0,0.0,low,22350000000.0,fracN,1,14.0,0.0,low,19.0,19.0,18.30000001192093,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
348,1600000000.0,400000000.0,29900000000.0,5850000000.0,fracN,1,1.0,0.0,low,22450000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
349,1600000000.0,400000000.0,30000000000.0,5850000000.0,fracN,1,1.0,0.0,low,22550000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
350,1600000000.0,400000000.0,30100000000.0,5850000000.0,fracN,1,1.0,0.0,low,22650000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
351,1600000000.0,400000000.0,30200000000.0,5850000000.0,fracN,1,1.0,0.0,low,22750000000.0,fracN,1,14.0,0.0,low,0.7996600270271301,0.7996600270271301,0.0013200044631958008,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
352,1600000000.0,400000000.0,30300000000.0,5850000000.0,fracN,1,1.0,0.0,low,22850000000.0,fracN,1,14.0,0.0,low,0.699999988079071,0.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
353,1600000000.0,400000000.0,30400000000.0,5850000000.0,fracN,1,1.0,0.0,low,22950000000.0,fracN,1,14.0,0.0,low,0.800000011920929,0.800000011920929,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
354,1600000000.0,400000000.0,30500000000.0,5850000000.0,fracN,1,1.0,0.0,low,23050000000.0,fracN,1,14.0,0.0,low,0.8996533155441284,0.8996533155441284,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
355,1600000000.0,400000000.0,30600000000.0,5850000000.0,fracN,1,1.0,0.0,low,23150000000.0,fracN,1,14.0,0.0,low,1.1993021965026855,1.1993021965026855,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
356,1600000000.0,400000000.0,30700000000.0,5850000000.0,fracN,1,1.0,0.0,low,23250000000.0,fracN,1,14.0,0.0,low,1.5989466905593872,1.5989466905593872,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
357,1600000000.0,400000000.0,30800000000.0,5850000000.0,fracN,1,1.0,0.0,low,23350000000.0,fracN,1,14.0,0.0,low,4.392933368682861,4.392933368682861,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
358,1600000000.0,400000000.0,30900000000.0,5850000000.0,fracN,1,1.0,0.0,low,23450000000.0,fracN,1,14.0,0.0,low,10.587911605834961,10.587911605834961,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
359,1600000000.0,400000000.0,31000000000.0,5850000000.0,fracN,1,1.0,0.0,low,23550000000.0,fracN,1,14.0,0.0,low,0.005447519713186466,0.005447519713186466,0.034000396728515625,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
360,1650000000.0,400000000.0,27500000000.0,5800000000.0,fracN,1,1.0,0.0,low,20050000000.0,fracN,1,14.0,0.0,low,4.699999988079071,4.699999988079071,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
361,1650000000.0,400000000.0,27600000000.0,5800000000.0,fracN,1,1.0,0.0,low,20150000000.0,fracN,1,14.0,0.0,low,4.750340580940247,4.750340580940247,0.003000020980834961,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
362,1650000000.0,400000000.0,27700000000.0,5800000000.0,fracN,1,1.0,0.0,low,20250000000.0,fracN,1,14.0,0.0,low,4.800000011920929,4.800000011920929,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
363,1650000000.0,400000000.0,27800000000.0,5800000000.0,fracN,1,1.0,0.0,low,20350000000.0,fracN,1,14.0,0.0,low,4.949652791023254,4.949652791023254,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
364,1650000000.0,400000000.0,27900000000.0,5800000000.0,fracN,1,1.0,0.0,low,20450000000.0,fracN,1,14.0,0.0,low,5.448948383331299,5.448948383331299,0.0,3.0,7450000000.0,400000000.0,symmetric_powerlaw,RF_S21_28to31GHz.csv,"(1, 1)","(1, 1)",
